date,newDeaths28DaysByDeathDate,newAdmissions,hospitalCases,hospitalDeaths,otherDeaths,newDischarges
2021-07-28,12,137.0,872.0,11.0,1.0,104.0
2021-07-27,17,118.0,897.0,16.0,1.0,107.0
2021-07-26,17,116.0,871.0,16.0,1.0,100.0
2021-07-25,13,123.0,879.0,12.0,1.0,106.0
2021-07-24,9,131.0,827.0,8.0,1.0,110.0
2021-07-23,16,130.0,830.0,15.0,1.0,108.0
2021-07-22,23,126.0,835.0,22.0,1.0,108.0
2021-07-21,8,124.0,819.0,8.0,0.0,103.0
2021-07-20,12,134.0,807.0,11.0,1.0,100.0
2021-07-19,14,141.0,800.0,13.0,1.0,107.0
2021-07-18,16,110.0,786.0,15.0,1.0,102.0
2021-07-17,9,98.0,754.0,8.0,1.0,100.0
2021-07-16,18,102.0,794.0,17.0,1.0,101.0
2021-07-15,15,120.0,788.0,14.0,1.0,99.0
2021-07-14,9,110.0,771.0,8.0,1.0,97.0
2021-07-13,14,123.0,772.0,13.0,1.0,97.0
2021-07-12,10,105.0,738.0,9.0,1.0,89.0
2021-07-11,12,104.0,703.0,11.0,1.0,86.0
2021-07-10,12,106.0,655.0,11.0,1.0,84.0
2021-07-09,13,108.0,648.0,12.0,1.0,79.0
2021-07-08,10,108.0,596.0,9.0,1.0,71.0
2021-07-07,8,103.0,600.0,8.0,0.0,73.0
2021-07-06,6,102.0,570.0,6.0,0.0,67.0
2021-07-05,6,114.0,561.0,6.0,0.0,72.0
2021-07-04,10,80.0,524.0,9.0,1.0,69.0
2021-07-03,7,80.0,506.0,7.0,0.0,70.0
2021-07-02,13,83.0,514.0,12.0,1.0,68.0
2021-07-01,5,76.0,498.0,5.0,0.0,70.0
2021-06-30,9,81.0,489.0,8.0,1.0,65.0
2021-06-29,7,71.0,479.0,7.0,0.0,63.0
2021-06-28,7,75.0,498.0,7.0,0.0,61.0
2021-06-27,6,62.0,466.0,6.0,0.0,60.0
2021-06-26,3,65.0,442.0,3.0,0.0,57.0
2021-06-25,7,61.0,429.0,7.0,0.0,52.0
2021-06-24,9,57.0,444.0,8.0,1.0,53.0
2021-06-23,4,60.0,437.0,4.0,0.0,51.0
2021-06-22,4,42.0,445.0,4.0,0.0,50.0
2021-06-21,10,64.0,436.0,9.0,1.0,44.0
2021-06-20,10,42.0,412.0,9.0,1.0,42.0
2021-06-19,10,53.0,384.0,9.0,1.0,39.0
2021-06-18,4,65.0,411.0,4.0,0.0,45.0
2021-06-17,1,68.0,388.0,1.0,0.0,43.0
2021-06-16,5,55.0,379.0,5.0,0.0,41.0
2021-06-15,6,58.0,349.0,6.0,0.0,38.0
2021-06-14,6,72.0,328.0,6.0,0.0,38.0
2021-06-13,0,66.0,323.0,0.0,0.0,45.0
2021-06-12,3,57.0,300.0,3.0,0.0,47.0
2021-06-11,3,51.0,272.0,3.0,0.0,38.0
2021-06-10,3,63.0,271.0,3.0,0.0,40.0
2021-06-09,3,50.0,256.0,3.0,0.0,39.0
2021-06-08,1,43.0,246.0,1.0,0.0,40.0
2021-06-07,3,43.0,245.0,3.0,0.0,39.0
2021-06-06,1,45.0,223.0,1.0,0.0,34.0
2021-06-05,2,43.0,210.0,2.0,0.0,33.0
2021-06-04,4,30.0,202.0,4.0,0.0,33.0
2021-06-03,4,32.0,192.0,4.0,0.0,27.0
2021-06-02,2,38.0,196.0,2.0,0.0,28.0
2021-06-01,1,31.0,184.0,1.0,0.0,26.0
2021-05-31,2,19.0,184.0,2.0,0.0,23.0
2021-05-30,3,25.0,171.0,3.0,0.0,21.0
2021-05-29,2,13.0,170.0,2.0,0.0,19.0
2021-05-28,3,25.0,173.0,3.0,0.0,20.0
2021-05-27,2,21.0,173.0,2.0,0.0,20.0
2021-05-26,3,27.0,166.0,3.0,0.0,16.0
2021-05-25,1,24.0,174.0,1.0,0.0,18.0
2021-05-24,2,31.0,174.0,2.0,0.0,20.0
2021-05-23,3,22.0,158.0,3.0,0.0,19.0
2021-05-22,1,14.0,158.0,1.0,0.0,20.0
2021-05-21,3,22.0,153.0,3.0,0.0,18.0
2021-05-20,1,19.0,155.0,1.0,0.0,18.0
2021-05-19,0,18.0,151.0,0.0,0.0,18.0
2021-05-18,0,19.0,142.0,0.0,0.0,15.0
2021-05-17,1,13.0,152.0,1.0,0.0,14.0
2021-05-16,1,16.0,149.0,1.0,0.0,15.0
2021-05-15,2,13.0,152.0,2.0,0.0,15.0
2021-05-14,0,18.0,151.0,0.0,0.0,16.0
2021-05-13,2,23.0,152.0,2.0,0.0,16.0
2021-05-12,1,17.0,158.0,1.0,0.0,17.0
2021-05-11,3,15.0,159.0,3.0,0.0,17.0
2021-05-10,4,16.0,163.0,4.0,0.0,17.0
2021-05-09,2,13.0,164.0,2.0,0.0,17.0
2021-05-08,0,11.0,172.0,0.0,0.0,17.0
2021-05-07,0,11.0,177.0,0.0,0.0,17.0
2021-05-06,0,11.0,166.0,0.0,0.0,14.0
2021-05-05,3,19.0,178.0,3.0,0.0,15.0
2021-05-04,1,12.0,203.0,1.0,0.0,18.0
2021-05-03,1,26.0,181.0,1.0,0.0,16.0
2021-05-02,1,16.0,172.0,1.0,0.0,15.0
2021-05-01,1,10.0,178.0,1.0,0.0,15.0
2021-04-30,0,10.0,188.0,0.0,0.0,15.0
2021-04-29,5,12.0,196.0,5.0,0.0,18.0
2021-04-28,2,18.0,196.0,2.0,0.0,16.0
2021-04-27,1,18.0,202.0,1.0,0.0,14.0
2021-04-26,2,10.0,217.0,2.0,0.0,17.0
2021-04-25,1,13.0,215.0,1.0,0.0,17.0
2021-04-24,3,11.0,216.0,3.0,0.0,17.0
2021-04-23,1,13.0,229.0,1.0,0.0,17.0
2021-04-22,2,17.0,236.0,2.0,0.0,18.0
2021-04-21,2,20.0,247.0,2.0,0.0,20.0
2021-04-20,6,13.0,264.0,6.0,0.0,20.0
2021-04-19,3,16.0,281.0,3.0,0.0,21.0
2021-04-18,2,11.0,275.0,2.0,0.0,20.0
2021-04-17,1,15.0,276.0,1.0,0.0,21.0
2021-04-16,2,17.0,309.0,2.0,0.0,24.0
2021-04-15,4,16.0,330.0,4.0,0.0,26.0
2021-04-14,3,29.0,358.0,3.0,0.0,30.0
2021-04-13,4,15.0,373.0,4.0,0.0,30.0
2021-04-12,7,24.0,351.0,7.0,0.0,26.0
2021-04-11,2,21.0,352.0,2.0,0.0,28.0
2021-04-10,4,26.0,360.0,4.0,0.0,30.0
2021-04-09,6,19.0,422.0,6.0,0.0,34.0
2021-04-08,6,26.0,434.0,6.0,0.0,34.0
2021-04-07,4,25.0,457.0,4.0,0.0,32.0
2021-04-06,3,22.0,481.0,3.0,0.0,35.0
2021-04-05,1,25.0,507.0,1.0,0.0,42.0
2021-04-04,4,27.0,499.0,4.0,0.0,41.0
2021-04-03,4,37.0,495.0,4.0,0.0,41.0
2021-04-02,3,33.0,512.0,3.0,0.0,37.0
2021-04-01,7,31.0,558.0,7.0,0.0,43.0
2021-03-31,4,35.0,591.0,4.0,0.0,45.0
2021-03-30,7,35.0,632.0,7.0,0.0,49.0
2021-03-29,4,40.0,648.0,4.0,0.0,49.0
2021-03-28,8,32.0,622.0,8.0,0.0,47.0
2021-03-27,3,43.0,632.0,3.0,0.0,50.0
2021-03-26,5,38.0,678.0,5.0,0.0,55.0
2021-03-25,12,49.0,693.0,11.0,1.0,52.0
2021-03-24,9,48.0,723.0,8.0,1.0,53.0
2021-03-23,13,54.0,749.0,12.0,1.0,53.0
2021-03-22,6,59.0,787.0,6.0,0.0,59.0
2021-03-21,12,44.0,766.0,11.0,1.0,60.0
2021-03-20,12,66.0,779.0,11.0,1.0,63.0
2021-03-19,12,43.0,819.0,11.0,1.0,62.0
2021-03-18,6,50.0,847.0,6.0,0.0,65.0
2021-03-17,11,61.0,911.0,10.0,1.0,71.0
2021-03-16,13,55.0,952.0,12.0,1.0,73.0
2021-03-15,17,70.0,992.0,16.0,1.0,74.0
2021-03-14,21,63.0,1002.0,20.0,1.0,80.0
2021-03-13,13,79.0,986.0,12.0,1.0,77.0
2021-03-12,10,54.0,1040.0,9.0,1.0,81.0
2021-03-11,15,55.0,1080.0,14.0,1.0,82.0
2021-03-10,15,85.0,1118.0,14.0,1.0,82.0
2021-03-09,17,75.0,1167.0,16.0,1.0,85.0
2021-03-08,17,95.0,1218.0,16.0,1.0,90.0
2021-03-07,24,74.0,1211.0,23.0,1.0,89.0
2021-03-06,23,92.0,1222.0,22.0,1.0,93.0
2021-03-05,33,79.0,1311.0,31.0,2.0,99.0
2021-03-04,16,80.0,1363.0,15.0,1.0,104.0
2021-03-03,15,79.0,1447.0,14.0,1.0,109.0
2021-03-02,20,97.0,1540.0,19.0,1.0,118.0
2021-03-01,31,110.0,1622.0,29.0,2.0,123.0
2021-02-28,41,121.0,1602.0,39.0,2.0,126.0
2021-02-27,24,96.0,1628.0,23.0,1.0,128.0
2021-02-26,42,103.0,1724.0,40.0,2.0,131.0
2021-02-25,27,120.0,1830.0,25.0,2.0,143.0
2021-02-24,41,108.0,1938.0,39.0,2.0,147.0
2021-02-23,43,165.0,1978.0,40.0,3.0,147.0
2021-02-22,43,144.0,2078.0,40.0,3.0,152.0
2021-02-21,43,133.0,2072.0,40.0,3.0,156.0
2021-02-20,42,148.0,2071.0,40.0,2.0,157.0
2021-02-19,46,163.0,2198.0,43.0,3.0,170.0
2021-02-18,68,148.0,2322.0,64.0,4.0,171.0
2021-02-17,67,178.0,2391.0,63.0,4.0,172.0
2021-02-16,70,174.0,2513.0,66.0,4.0,181.0
2021-02-15,58,227.0,2621.0,55.0,3.0,192.0
2021-02-14,73,177.0,2610.0,69.0,4.0,193.0
2021-02-13,80,212.0,2631.0,75.0,5.0,201.0
2021-02-12,83,189.0,2754.0,78.0,5.0,199.0
2021-02-11,88,223.0,2916.0,83.0,5.0,212.0
2021-02-10,97,234.0,3000.0,91.0,6.0,218.0
2021-02-09,83,233.0,3108.0,78.0,5.0,223.0
2021-02-08,96,242.0,3248.0,90.0,6.0,225.0
2021-02-07,77,234.0,3270.0,72.0,5.0,237.0
2021-02-06,74,224.0,3292.0,70.0,4.0,240.0
2021-02-05,100,241.0,3440.0,94.0,6.0,248.0
2021-02-04,98,277.0,3557.0,92.0,6.0,248.0
2021-02-03,115,303.0,3707.0,108.0,7.0,265.0
2021-02-02,110,309.0,3854.0,103.0,7.0,278.0
2021-02-01,123,352.0,4017.0,116.0,7.0,293.0
2021-01-31,120,308.0,3834.0,113.0,7.0,269.0
2021-01-30,109,256.0,3994.0,103.0,6.0,288.0
2021-01-29,133,331.0,4136.0,125.0,8.0,296.0
2021-01-28,142,342.0,4203.0,134.0,8.0,292.0
2021-01-27,137,377.0,4264.0,129.0,8.0,287.0
2021-01-26,128,413.0,4346.0,120.0,8.0,290.0
2021-01-25,132,362.0,4122.0,124.0,8.0,235.0
2021-01-24,127,390.0,4338.0,119.0,8.0,303.0
2021-01-23,137,355.0,4254.0,129.0,8.0,279.0
2021-01-22,136,405.0,4315.0,128.0,8.0,277.0
2021-01-21,121,417.0,4287.0,114.0,7.0,277.0
2021-01-20,141,485.0,4318.0,133.0,8.0,288.0
2021-01-19,146,472.0,4307.0,137.0,9.0,280.0
2021-01-18,130,438.0,4242.0,122.0,8.0,314.0
2021-01-17,123,386.0,4151.0,116.0,7.0,270.0
2021-01-16,114,439.0,4021.0,107.0,7.0,279.0
2021-01-15,117,434.0,4039.0,110.0,7.0,279.0
2021-01-14,118,420.0,3912.0,111.0,7.0,266.0
2021-01-13,125,480.0,3849.0,118.0,7.0,254.0
2021-01-12,91,467.0,3785.0,86.0,5.0,253.0
2021-01-11,107,452.0,3733.0,101.0,6.0,260.0
2021-01-10,96,396.0,3465.0,90.0,6.0,240.0
2021-01-09,101,446.0,3332.0,95.0,6.0,242.0
2021-01-08,91,385.0,3238.0,86.0,5.0,223.0
2021-01-07,87,421.0,3104.0,82.0,5.0,226.0
2021-01-06,98,441.0,2996.0,92.0,6.0,218.0
2021-01-05,79,414.0,2925.0,74.0,5.0,211.0
2021-01-04,65,353.0,2812.0,61.0,4.0,194.0
2021-01-03,68,315.0,2605.0,64.0,4.0,194.0
2021-01-02,60,247.0,2410.0,56.0,4.0,163.0
2021-01-01,53,210.0,2540.0,50.0,3.0,175.0
2020-12-31,75,209.0,2550.0,71.0,4.0,167.0
2020-12-30,55,278.0,2514.0,52.0,3.0,160.0
2020-12-29,65,257.0,2352.0,61.0,4.0,126.0
2020-12-28,77,262.0,2346.0,72.0,5.0,127.0
2020-12-27,53,234.0,2226.0,50.0,3.0,130.0
2020-12-26,61,191.0,2144.0,57.0,4.0,137.0
2020-12-25,62,187.0,2103.0,58.0,4.0,109.0
2020-12-24,69,156.0,2245.0,65.0,4.0,121.0
2020-12-23,58,217.0,2333.0,55.0,3.0,129.0
2020-12-22,52,231.0,2406.0,49.0,3.0,161.0
2020-12-21,55,215.0,2399.0,52.0,3.0,157.0
2020-12-20,45,221.0,2315.0,42.0,3.0,161.0
2020-12-19,52,187.0,2253.0,49.0,3.0,165.0
2020-12-18,52,216.0,2255.0,49.0,3.0,176.0
2020-12-17,37,220.0,2271.0,35.0,2.0,172.0
2020-12-16,48,222.0,2276.0,45.0,3.0,162.0
2020-12-15,45,178.0,2322.0,42.0,3.0,152.0
2020-12-14,60,176.0,2325.0,56.0,4.0,147.0
2020-12-13,50,199.0,2266.0,47.0,3.0,147.0
2020-12-12,63,187.0,2255.0,59.0,4.0,152.0
2020-12-11,45,139.0,2278.0,42.0,3.0,145.0
2020-12-10,54,200.0,2287.0,51.0,3.0,139.0
2020-12-09,61,209.0,2218.0,57.0,4.0,125.0
2020-12-08,63,218.0,2332.0,59.0,4.0,138.0
2020-12-07,57,212.0,2388.0,54.0,3.0,151.0
2020-12-06,50,182.0,2247.0,47.0,3.0,138.0
2020-12-05,52,159.0,2302.0,49.0,3.0,145.0
2020-12-04,66,174.0,2368.0,62.0,4.0,153.0
2020-12-03,67,172.0,2434.0,63.0,4.0,155.0
2020-12-02,53,156.0,2368.0,50.0,3.0,149.0
2020-12-01,60,213.0,2517.0,56.0,4.0,154.0
2020-11-30,59,178.0,2572.0,55.0,4.0,149.0
2020-11-29,56,193.0,2510.0,53.0,3.0,160.0
2020-11-28,56,151.0,2355.0,53.0,3.0,136.0
2020-11-27,65,188.0,2551.0,61.0,4.0,157.0
2020-11-26,58,188.0,2607.0,55.0,3.0,159.0
2020-11-25,86,216.0,2700.0,81.0,5.0,186.0
2020-11-24,70,184.0,2811.0,66.0,4.0,175.0
2020-11-23,72,181.0,2810.0,68.0,4.0,166.0
2020-11-22,70,216.0,2794.0,66.0,4.0,174.0
2020-11-21,85,185.0,2769.0,80.0,5.0,185.0
2020-11-20,69,180.0,2859.0,65.0,4.0,168.0
2020-11-19,74,226.0,3025.0,70.0,4.0,187.0
2020-11-18,103,249.0,3061.0,97.0,6.0,181.0
2020-11-17,82,278.0,3097.0,77.0,5.0,183.0
2020-11-16,82,287.0,3158.0,77.0,5.0,205.0
2020-11-15,93,232.0,3063.0,87.0,6.0,193.0
2020-11-14,84,224.0,3011.0,79.0,5.0,195.0
2020-11-13,107,235.0,3042.0,101.0,6.0,189.0
2020-11-12,83,306.0,3023.0,78.0,5.0,173.0
2020-11-11,80,314.0,3044.0,75.0,5.0,184.0
2020-11-10,83,297.0,2876.0,78.0,5.0,157.0
2020-11-09,89,262.0,3042.0,84.0,5.0,167.0
2020-11-08,88,298.0,2953.0,83.0,5.0,178.0
2020-11-07,88,255.0,2883.0,83.0,5.0,180.0
2020-11-06,97,207.0,2968.0,91.0,6.0,185.0
2020-11-05,86,247.0,2815.0,81.0,5.0,157.0
2020-11-04,85,312.0,2956.0,80.0,5.0,173.0
2020-11-03,94,277.0,2946.0,88.0,6.0,191.0
2020-11-02,82,288.0,2883.0,77.0,5.0,163.0
2020-11-01,85,293.0,2800.0,80.0,5.0,164.0
2020-10-31,84,280.0,2752.0,79.0,5.0,171.0
2020-10-30,96,256.0,2593.0,90.0,6.0,143.0
2020-10-29,90,340.0,2676.0,85.0,5.0,190.0
2020-10-28,73,323.0,2603.0,69.0,4.0,162.0
2020-10-27,69,314.0,2566.0,65.0,4.0,167.0
2020-10-26,70,294.0,2495.0,66.0,4.0,168.0
2020-10-25,79,335.0,2396.0,74.0,5.0,173.0
2020-10-24,56,278.0,2269.0,53.0,3.0,165.0
2020-10-23,63,275.0,2200.0,59.0,4.0,185.0
2020-10-22,59,243.0,2017.0,55.0,4.0,137.0
2020-10-21,62,252.0,2097.0,58.0,4.0,151.0
2020-10-20,55,241.0,2099.0,52.0,3.0,148.0
2020-10-19,54,230.0,1884.0,51.0,3.0,125.0
2020-10-18,51,276.0,1849.0,48.0,3.0,130.0
2020-10-17,56,272.0,1772.0,53.0,3.0,136.0
2020-10-16,44,196.0,1710.0,41.0,3.0,128.0
2020-10-15,44,258.0,1610.0,41.0,3.0,144.0
2020-10-14,41,223.0,1554.0,39.0,2.0,123.0
2020-10-13,32,244.0,1460.0,30.0,2.0,113.0
2020-10-12,41,220.0,1304.0,39.0,2.0,117.0
2020-10-11,39,209.0,1274.0,37.0,2.0,110.0
2020-10-10,38,177.0,1213.0,36.0,2.0,101.0
2020-10-09,27,180.0,1158.0,25.0,2.0,102.0
2020-10-08,26,178.0,1146.0,24.0,2.0,105.0
2020-10-07,29,145.0,1077.0,27.0,2.0,94.0
2020-10-06,21,185.0,1043.0,20.0,1.0,96.0
2020-10-05,22,141.0,930.0,21.0,1.0,93.0
2020-10-04,19,208.0,852.0,18.0,1.0,89.0
2020-10-03,23,130.0,758.0,22.0,1.0,79.0
2020-10-02,25,122.0,704.0,24.0,1.0,71.0
2020-10-01,20,128.0,688.0,19.0,1.0,64.0
2020-09-30,22,101.0,686.0,21.0,1.0,68.0
2020-09-29,12,82.0,637.0,11.0,1.0,53.0
2020-09-28,16,110.0,631.0,15.0,1.0,65.0
2020-09-27,14,73.0,562.0,13.0,1.0,49.0
2020-09-26,14,66.0,560.0,13.0,1.0,54.0
2020-09-25,9,71.0,540.0,8.0,1.0,54.0
2020-09-24,13,80.0,506.0,12.0,1.0,45.0
2020-09-23,20,97.0,461.0,19.0,1.0,39.0
2020-09-22,14,80.0,424.0,13.0,1.0,40.0
2020-09-21,3,92.0,398.0,3.0,0.0,36.0
2020-09-20,4,66.0,359.0,4.0,0.0,40.0
2020-09-19,5,52.0,340.0,5.0,0.0,36.0
2020-09-18,6,44.0,315.0,6.0,0.0,32.0
2020-09-17,9,58.0,314.0,8.0,1.0,34.0
2020-09-16,9,54.0,292.0,8.0,1.0,33.0
2020-09-15,5,62.0,274.0,5.0,0.0,34.0
2020-09-14,7,47.0,257.0,7.0,0.0,28.0
2020-09-13,2,51.0,198.0,2.0,0.0,25.0
2020-09-12,8,46.0,201.0,8.0,0.0,27.0
2020-09-11,2,41.0,184.0,2.0,0.0,28.0
2020-09-10,5,43.0,177.0,5.0,0.0,26.0
2020-09-09,6,26.0,176.0,6.0,0.0,25.0
2020-09-08,6,20.0,169.0,6.0,0.0,20.0
2020-09-07,8,31.0,167.0,8.0,0.0,20.0
2020-09-06,4,33.0,142.0,4.0,0.0,21.0
2020-09-05,7,25.0,136.0,7.0,0.0,17.0
2020-09-04,0,14.0,133.0,0.0,0.0,15.0
2020-09-03,2,23.0,130.0,2.0,0.0,13.0
2020-09-02,2,21.0,116.0,2.0,0.0,11.0
2020-09-01,1,17.0,119.0,1.0,0.0,13.0
2020-08-31,2,14.0,114.0,2.0,0.0,11.0
2020-08-30,2,11.0,102.0,2.0,0.0,10.0
2020-08-29,0,15.0,103.0,0.0,0.0,11.0
2020-08-28,3,12.0,89.0,3.0,0.0,9.0
2020-08-27,0,23.0,89.0,0.0,0.0,10.0
2020-08-26,5,12.0,81.0,5.0,0.0,9.0
2020-08-25,5,8.0,98.0,5.0,0.0,9.0
2020-08-24,4,9.0,99.0,4.0,0.0,9.0
2020-08-23,9,9.0,103.0,8.0,1.0,10.0
2020-08-22,3,1.0,108.0,3.0,0.0,8.0
2020-08-21,4,13.0,102.0,4.0,0.0,9.0
2020-08-20,1,6.0,106.0,1.0,0.0,7.0
2020-08-19,1,22.0,105.0,1.0,0.0,9.0
2020-08-18,2,10.0,113.0,2.0,0.0,9.0
2020-08-17,3,9.0,118.0,3.0,0.0,10.0
2020-08-16,1,3.0,137.0,1.0,0.0,12.0
2020-08-15,7,4.0,138.0,7.0,0.0,11.0
2020-08-14,1,7.0,148.0,1.0,0.0,13.0
2020-08-13,2,12.0,149.0,2.0,0.0,14.0
2020-08-12,2,9.0,145.0,2.0,0.0,11.0
2020-08-11,3,13.0,154.0,3.0,0.0,12.0
2020-08-10,2,11.0,161.0,2.0,0.0,12.0
2020-08-09,4,10.0,136.0,4.0,0.0,9.0
2020-08-08,6,41.0,154.0,6.0,0.0,17.0
2020-08-07,3,17.0,160.0,3.0,0.0,17.0
2020-08-06,3,13.0,160.0,3.0,0.0,17.0
2020-08-05,1,12.0,183.0,1.0,0.0,22.0
2020-08-04,2,11.0,181.0,2.0,0.0,20.0
2020-08-03,10,19.0,181.0,9.0,1.0,19.0
2020-08-02,2,12.0,188.0,2.0,0.0,22.0
2020-08-01,1,11.0,191.0,1.0,0.0,16.0
2020-07-31,1,12.0,195.0,1.0,0.0,15.0
2020-07-30,4,21.0,206.0,4.0,0.0,18.0
2020-07-29,4,12.0,205.0,4.0,0.0,14.0
2020-07-28,2,16.0,217.0,2.0,0.0,17.0
2020-07-27,2,12.0,220.0,2.0,0.0,17.0
2020-07-26,3,13.0,222.0,3.0,0.0,16.0
2020-07-25,3,11.0,229.0,3.0,0.0,17.0
2020-07-24,1,22.0,224.0,1.0,0.0,17.0
2020-07-23,3,27.0,231.0,3.0,0.0,17.0
2020-07-22,6,22.0,375.0,6.0,0.0,39.0
2020-07-21,4,27.0,235.0,4.0,0.0,35.0
2020-07-20,2,26.0,242.0,2.0,0.0,38.0
2020-07-19,2,13.0,233.0,2.0,0.0,36.0
2020-07-18,4,10.0,245.0,4.0,0.0,37.0
2020-07-17,4,10.0,263.0,4.0,0.0,38.0
2020-07-16,2,20.0,259.0,2.0,0.0,36.0
2020-07-15,5,19.0,282.0,5.0,0.0,18.0
2020-07-14,6,20.0,286.0,6.0,0.0,21.0
2020-07-13,5,18.0,307.0,5.0,0.0,21.0
2020-07-12,2,8.0,297.0,2.0,0.0,21.0
2020-07-11,5,12.0,312.0,5.0,0.0,21.0
2020-07-10,5,9.0,341.0,5.0,0.0,23.0
2020-07-09,7,24.0,334.0,7.0,0.0,22.0
2020-07-08,4,20.0,362.0,4.0,0.0,23.0
2020-07-07,5,17.0,399.0,5.0,0.0,27.0
2020-07-06,11,20.0,438.0,10.0,1.0,30.0
2020-07-05,5,23.0,440.0,5.0,0.0,32.0
2020-07-04,4,19.0,449.0,4.0,0.0,33.0
2020-07-03,7,30.0,517.0,7.0,0.0,41.0
2020-07-02,5,17.0,562.0,5.0,0.0,48.0
2020-07-01,4,27.0,603.0,4.0,0.0,51.0
2020-06-30,9,22.0,619.0,8.0,1.0,48.0
2020-06-29,10,36.0,641.0,9.0,1.0,48.0
2020-06-28,11,39.0,658.0,10.0,1.0,52.0
2020-06-27,9,48.0,653.0,8.0,1.0,53.0
2020-06-26,7,53.0,693.0,7.0,0.0,52.0
2020-06-25,15,53.0,708.0,14.0,1.0,52.0
2020-06-24,14,71.0,759.0,13.0,1.0,58.0
2020-06-23,21,52.0,780.0,20.0,1.0,62.0
2020-06-22,10,69.0,801.0,9.0,1.0,66.0
2020-06-21,7,54.0,782.0,7.0,0.0,64.0
2020-06-20,11,34.0,814.0,10.0,1.0,67.0
2020-06-19,8,57.0,826.0,8.0,0.0,63.0
2020-06-18,14,71.0,839.0,13.0,1.0,66.0
2020-06-17,14,77.0,876.0,13.0,1.0,64.0
2020-06-16,19,83.0,880.0,18.0,1.0,67.0
2020-06-15,15,78.0,926.0,14.0,1.0,71.0
2020-06-14,15,80.0,912.0,14.0,1.0,74.0
2020-06-13,13,63.0,919.0,12.0,1.0,75.0
2020-06-12,17,92.0,922.0,16.0,1.0,77.0
2020-06-11,16,101.0,936.0,15.0,1.0,81.0
2020-06-10,18,113.0,939.0,17.0,1.0,81.0
2020-06-09,18,98.0,1038.0,17.0,1.0,97.0
2020-06-08,28,68.0,1075.0,26.0,2.0,92.0
2020-06-07,27,66.0,1076.0,25.0,2.0,91.0
2020-06-06,29,56.0,1120.0,27.0,2.0,93.0
2020-06-05,24,75.0,1194.0,23.0,1.0,100.0
2020-06-04,30,124.0,1217.0,28.0,2.0,103.0
2020-06-03,29,122.0,1276.0,27.0,2.0,110.0
2020-06-02,26,121.0,1301.0,24.0,2.0,102.0
2020-06-01,23,149.0,1309.0,22.0,1.0,110.0
2020-05-31,18,126.0,1309.0,17.0,1.0,120.0
2020-05-30,28,97.0,1313.0,26.0,2.0,120.0
2020-05-29,27,121.0,1344.0,25.0,2.0,120.0
2020-05-28,40,145.0,1377.0,38.0,2.0,123.0
2020-05-27,33,148.0,1432.0,31.0,2.0,126.0
2020-05-26,31,112.0,1515.0,29.0,2.0,132.0
2020-05-25,35,121.0,1519.0,33.0,2.0,126.0
2020-05-24,36,128.0,1509.0,34.0,2.0,122.0
2020-05-23,40,125.0,1537.0,38.0,2.0,128.0
2020-05-22,29,160.0,1566.0,27.0,2.0,133.0
2020-05-21,42,165.0,1590.0,40.0,2.0,134.0
2020-05-20,34,151.0,1647.0,32.0,2.0,135.0
2020-05-19,51,173.0,1707.0,48.0,3.0,138.0
2020-05-18,37,171.0,1670.0,35.0,2.0,139.0
2020-05-17,37,169.0,1667.0,35.0,2.0,145.0
2020-05-16,51,178.0,1655.0,48.0,3.0,146.0
2020-05-15,59,153.0,1716.0,55.0,4.0,145.0
2020-05-14,39,164.0,1739.0,37.0,2.0,145.0
2020-05-13,36,186.0,1800.0,34.0,2.0,151.0
2020-05-12,62,186.0,1826.0,58.0,4.0,146.0
2020-05-11,52,203.0,1907.0,49.0,3.0,166.0
2020-05-10,71,156.0,1826.0,67.0,4.0,148.0
2020-05-09,48,167.0,1918.0,45.0,3.0,162.0
2020-05-08,68,169.0,1925.0,64.0,4.0,155.0
2020-05-07,76,182.0,1947.0,71.0,5.0,153.0
2020-05-06,67,158.0,2075.0,63.0,4.0,154.0
2020-05-05,62,201.0,2192.0,58.0,4.0,169.0
2020-05-04,76,189.0,2236.0,71.0,5.0,159.0
2020-05-03,77,194.0,2196.0,72.0,5.0,169.0
2020-05-02,78,186.0,2327.0,73.0,5.0,174.0
2020-05-01,73,181.0,2282.0,69.0,4.0,167.0
2020-04-30,91,214.0,2309.0,86.0,5.0,170.0
2020-04-29,86,227.0,2350.0,81.0,5.0,165.0
2020-04-28,82,194.0,2298.0,77.0,5.0,137.0
2020-04-27,89,223.0,2456.0,84.0,5.0,157.0
2020-04-26,93,181.0,2429.0,87.0,6.0,155.0
2020-04-25,93,202.0,2437.0,87.0,6.0,137.0
2020-04-24,106,211.0,2490.0,100.0,6.0,151.0
2020-04-23,112,182.0,2573.0,105.0,7.0,152.0
2020-04-22,127,214.0,2621.0,119.0,8.0,146.0
2020-04-21,107,260.0,2718.0,101.0,6.0,173.0
2020-04-20,105,226.0,2810.0,99.0,6.0,162.0
2020-04-19,94,214.0,2836.0,88.0,6.0,174.0
2020-04-18,134,206.0,2833.0,126.0,8.0,167.0
2020-04-17,117,273.0,2599.0,110.0,7.0,144.0
2020-04-16,166,254.0,2965.0,156.0,10.0,187.0
2020-04-15,128,247.0,2861.0,120.0,8.0,170.0
2020-04-14,152,269.0,3026.0,143.0,9.0,175.0
2020-04-13,145,304.0,3065.0,136.0,9.0,173.0
2020-04-12,153,294.0,3014.0,144.0,9.0,166.0
