date,newDeaths28DaysByDeathDate,newAdmissions,hospitalCases,hospitalDeaths,otherDeaths,newDischarges
2020-05-23,32,59.0,851.0,30.0,2.0,72.0
2020-05-22,38,78.0,924.0,35.0,3.0,74.0
2020-05-21,18,88.0,907.0,17.0,1.0,72.0
2020-05-20,40,107.0,903.0,37.0,3.0,66.0
2020-05-19,29,96.0,940.0,27.0,2.0,70.0
2020-05-18,32,104.0,959.0,30.0,2.0,78.0
2020-05-17,30,94.0,966.0,28.0,2.0,73.0
2020-05-16,33,71.0,982.0,31.0,2.0,81.0
2020-05-15,38,85.0,1073.0,35.0,3.0,84.0
2020-05-14,49,113.0,1092.0,46.0,3.0,89.0
2020-05-13,38,99.0,1126.0,35.0,3.0,93.0
2020-05-12,44,109.0,1168.0,41.0,3.0,94.0
2020-05-11,39,113.0,1196.0,36.0,3.0,96.0
2020-05-10,32,139.0,1181.0,30.0,2.0,99.0
2020-05-09,55,96.0,1206.0,51.0,4.0,101.0
2020-05-08,43,91.0,1279.0,40.0,3.0,98.0
2020-05-07,47,107.0,1351.0,44.0,3.0,105.0
2020-05-06,42,127.0,1421.0,39.0,3.0,114.0
2020-05-05,51,111.0,1499.0,48.0,3.0,118.0
2020-05-04,60,121.0,1553.0,56.0,4.0,120.0
2020-05-03,32,137.0,1523.0,30.0,2.0,118.0
2020-05-02,56,142.0,1544.0,52.0,4.0,124.0
2020-05-01,75,154.0,1648.0,70.0,5.0,133.0
2020-04-30,56,164.0,1655.0,52.0,4.0,130.0
2020-04-29,69,196.0,1657.0,64.0,5.0,127.0
2020-04-28,68,153.0,1791.0,63.0,5.0,139.0
2020-04-27,61,199.0,1831.0,57.0,4.0,148.0
2020-04-26,77,182.0,1775.0,72.0,5.0,145.0
2020-04-25,91,168.0,1849.0,85.0,6.0,151.0
2020-04-24,93,235.0,1909.0,87.0,6.0,154.0
2020-04-23,88,181.0,2034.0,82.0,6.0,169.0
2020-04-22,84,202.0,2164.0,78.0,6.0,186.0
2020-04-21,90,198.0,2185.0,84.0,6.0,173.0
2020-04-20,115,227.0,2261.0,107.0,8.0,175.0
2020-04-19,110,199.0,2278.0,103.0,7.0,184.0
2020-04-18,78,180.0,2250.0,73.0,5.0,173.0
2020-04-17,108,260.0,2205.0,101.0,7.0,159.0
2020-04-16,89,326.0,2245.0,83.0,6.0,168.0
2020-04-15,88,228.0,2262.0,82.0,6.0,155.0
2020-04-14,97,185.0,2347.0,91.0,6.0,161.0
2020-04-13,102,227.0,2346.0,95.0,7.0,152.0
2020-04-12,116,228.0,2342.0,108.0,8.0,152.0
2020-04-11,110,235.0,2285.0,103.0,7.0,152.0
2020-04-10,110,269.0,2297.0,103.0,7.0,161.0
2020-04-09,128,286.0,2174.0,120.0,8.0,126.0
2020-04-08,111,249.0,2290.0,104.0,7.0,140.0
2020-04-07,118,353.0,2280.0,110.0,8.0,148.0
2020-04-06,102,326.0,2055.0,95.0,7.0,130.0
2020-04-05,103,277.0,2037.0,96.0,7.0,137.0
2020-04-04,114,348.0,1848.0,106.0,8.0,134.0
2020-04-03,83,332.0,1683.0,77.0,6.0,121.0
2020-04-02,81,322.0,1715.0,76.0,5.0,155.0
2020-04-01,83,304.0,1461.0,77.0,6.0,118.0
2020-03-31,70,295.0,1535.0,65.0,5.0,128.0
2020-03-30,73,317.0,1284.0,68.0,5.0,127.0
2020-03-29,60,273.0,1076.0,56.0,4.0,105.0
2020-03-28,42,250.0,861.0,39.0,3.0,97.0
2020-03-27,46,230.0,800.0,43.0,3.0,102.0
2020-03-26,45,138.0,654.0,42.0,3.0,63.0
2020-03-25,39,141.0,610.0,36.0,3.0,71.0
2020-03-24,30,123.0,506.0,28.0,2.0,28.0
2020-03-23,26,114.0,480.0,24.0,2.0,37.0
2020-03-22,27,94.0,439.0,25.0,2.0,40.0
2020-03-21,14,91.0,332.0,13.0,1.0,40.0
2020-03-20,15,90.0,188.0,14.0,1.0,22.0
2020-03-19,8,103.0,,7.0,1.0,
