date,newDeaths28DaysByDeathDate,newAdmissions,hospitalCases,hospitalDeaths,otherDeaths,newDischarges
2021-05-23,8,77.0,756.0,7.0,1.0,79.0
2021-05-22,3,75.0,730.0,3.0,0.0,78.0
2021-05-21,9,85.0,766.0,8.0,1.0,82.0
2021-05-20,6,98.0,749.0,6.0,0.0,82.0
2021-05-19,3,93.0,757.0,3.0,0.0,84.0
2021-05-18,3,90.0,749.0,3.0,0.0,80.0
2021-05-17,7,74.0,798.0,7.0,0.0,79.0
2021-05-16,7,59.0,801.0,7.0,0.0,83.0
2021-05-15,8,70.0,810.0,7.0,1.0,87.0
2021-05-14,3,72.0,818.0,3.0,0.0,82.0
2021-05-13,6,74.0,845.0,6.0,0.0,85.0
2021-05-12,10,93.0,907.0,9.0,1.0,91.0
2021-05-11,14,79.0,921.0,13.0,1.0,92.0
2021-05-10,10,76.0,944.0,9.0,1.0,88.0
2021-05-09,8,76.0,933.0,7.0,1.0,88.0
2021-05-08,10,80.0,948.0,9.0,1.0,90.0
2021-05-07,10,77.0,973.0,9.0,1.0,93.0
2021-05-06,7,88.0,976.0,7.0,0.0,91.0
2021-05-05,13,96.0,1032.0,12.0,1.0,90.0
2021-05-04,9,76.0,1093.0,8.0,1.0,97.0
2021-05-03,9,98.0,1096.0,8.0,1.0,98.0
2021-05-02,12,92.0,1082.0,11.0,1.0,99.0
2021-05-01,8,68.0,1071.0,7.0,1.0,94.0
2021-04-30,12,82.0,1161.0,11.0,1.0,103.0
2021-04-29,13,80.0,1235.0,12.0,1.0,112.0
2021-04-28,15,89.0,1278.0,14.0,1.0,109.0
2021-04-27,13,128.0,1310.0,12.0,1.0,111.0
2021-04-26,11,108.0,1393.0,10.0,1.0,124.0
2021-04-25,12,107.0,1377.0,11.0,1.0,126.0
2021-04-24,7,99.0,1401.0,7.0,0.0,135.0
2021-04-23,19,124.0,1478.0,18.0,1.0,138.0
2021-04-22,15,92.0,1523.0,14.0,1.0,136.0
2021-04-21,17,126.0,1609.0,16.0,1.0,147.0
2021-04-20,17,98.0,1649.0,16.0,1.0,143.0
2021-04-19,16,138.0,1732.0,15.0,1.0,147.0
2021-04-18,16,112.0,1691.0,15.0,1.0,143.0
2021-04-17,21,135.0,1735.0,20.0,1.0,149.0
2021-04-16,17,118.0,1844.0,16.0,1.0,153.0
2021-04-15,18,127.0,1885.0,17.0,1.0,157.0
2021-04-14,10,156.0,1972.0,9.0,1.0,163.0
2021-04-13,20,153.0,2057.0,19.0,1.0,177.0
2021-04-12,27,173.0,2108.0,25.0,2.0,176.0
2021-04-11,21,175.0,2096.0,20.0,1.0,188.0
2021-04-10,19,151.0,2190.0,18.0,1.0,198.0
2021-04-09,21,167.0,2321.0,20.0,1.0,207.0
2021-04-08,31,167.0,2382.0,29.0,2.0,214.0
2021-04-07,24,189.0,2486.0,22.0,2.0,219.0
2021-04-06,23,183.0,2588.0,21.0,2.0,226.0
2021-04-05,12,188.0,2680.0,11.0,1.0,236.0
2021-04-04,25,156.0,2672.0,23.0,2.0,233.0
2021-04-03,27,179.0,2677.0,25.0,2.0,224.0
2021-04-02,23,178.0,2784.0,21.0,2.0,222.0
2021-04-01,29,180.0,2928.0,27.0,2.0,236.0
2021-03-31,37,225.0,3084.0,34.0,3.0,246.0
2021-03-30,38,217.0,3283.0,35.0,3.0,263.0
2021-03-29,28,206.0,3466.0,26.0,2.0,277.0
2021-03-28,27,221.0,3438.0,25.0,2.0,283.0
2021-03-27,32,217.0,3676.0,30.0,2.0,321.0
2021-03-26,41,245.0,3712.0,38.0,3.0,318.0
2021-03-25,38,288.0,3763.0,35.0,3.0,319.0
2021-03-24,36,277.0,4005.0,33.0,3.0,339.0
2021-03-23,48,295.0,4245.0,45.0,3.0,354.0
2021-03-22,60,294.0,4501.0,56.0,4.0,373.0
2021-03-21,71,279.0,4492.0,66.0,5.0,378.0
2021-03-20,59,287.0,4589.0,55.0,4.0,364.0
2021-03-19,56,283.0,4841.0,52.0,4.0,399.0
2021-03-18,52,351.0,5083.0,48.0,4.0,433.0
2021-03-17,67,343.0,5397.0,62.0,5.0,449.0
2021-03-16,68,364.0,5664.0,63.0,5.0,460.0
2021-03-15,90,431.0,5976.0,84.0,6.0,483.0
2021-03-14,83,357.0,6039.0,77.0,6.0,503.0
2021-03-13,98,385.0,6072.0,91.0,7.0,503.0
2021-03-12,84,386.0,6391.0,78.0,6.0,523.0
2021-03-11,110,449.0,6687.0,102.0,8.0,537.0
2021-03-10,99,494.0,6975.0,92.0,7.0,551.0
2021-03-09,118,483.0,7451.0,110.0,8.0,591.0
2021-03-08,122,501.0,7847.0,113.0,9.0,609.0
2021-03-07,115,461.0,7812.0,107.0,8.0,606.0
2021-03-06,129,528.0,8021.0,120.0,9.0,647.0
2021-03-05,156,487.0,8594.0,145.0,11.0,688.0
2021-03-04,130,596.0,9092.0,121.0,9.0,735.0
2021-03-03,126,607.0,9594.0,117.0,9.0,778.0
2021-03-02,158,683.0,10121.0,147.0,11.0,809.0
2021-03-01,192,704.0,10765.0,178.0,14.0,864.0
2021-02-28,201,662.0,10663.0,187.0,14.0,872.0
2021-02-27,197,624.0,11090.0,183.0,14.0,908.0
2021-02-26,197,718.0,11781.0,183.0,14.0,952.0
2021-02-25,222,832.0,12449.0,206.0,16.0,998.0
2021-02-24,241,874.0,13007.0,224.0,17.0,1029.0
2021-02-23,258,976.0,13511.0,240.0,18.0,1054.0
2021-02-22,242,980.0,14137.0,225.0,17.0,1084.0
2021-02-21,287,1009.0,14142.0,267.0,20.0,1138.0
2021-02-20,304,904.0,14316.0,282.0,22.0,1127.0
2021-02-19,316,1068.0,15018.0,294.0,22.0,1163.0
2021-02-18,369,1149.0,15633.0,343.0,26.0,1181.0
2021-02-17,386,1233.0,16458.0,359.0,27.0,1251.0
2021-02-16,397,1311.0,17093.0,369.0,28.0,1300.0
2021-02-15,462,1322.0,17730.0,429.0,33.0,1321.0
2021-02-14,440,1364.0,17787.0,409.0,31.0,1359.0
2021-02-13,435,1240.0,17694.0,404.0,31.0,1351.0
2021-02-12,460,1318.0,19009.0,427.0,33.0,1455.0
2021-02-11,513,1440.0,19983.0,477.0,36.0,1529.0
2021-02-10,545,1535.0,20926.0,506.0,39.0,1568.0
2021-02-09,542,1531.0,22067.0,504.0,38.0,1653.0
2021-02-08,614,1739.0,23020.0,571.0,43.0,1737.0
2021-02-07,569,1675.0,22991.0,529.0,40.0,1752.0
2021-02-06,613,1679.0,23042.0,570.0,43.0,1812.0
2021-02-05,680,1757.0,24402.0,632.0,48.0,1851.0
2021-02-04,654,1907.0,25334.0,608.0,46.0,1893.0
2021-02-03,786,2096.0,26374.0,730.0,56.0,1955.0
2021-02-02,764,2222.0,27397.0,710.0,54.0,2008.0
2021-02-01,812,2347.0,28539.0,754.0,58.0,2096.0
2021-01-31,812,2183.0,28112.0,754.0,58.0,2079.0
2021-01-30,833,2193.0,28571.0,774.0,59.0,2182.0
2021-01-29,947,2379.0,29359.0,880.0,67.0,2153.0
2021-01-28,1021,2719.0,30333.0,949.0,72.0,2227.0
2021-01-27,1014,2742.0,30846.0,942.0,72.0,2213.0
2021-01-26,969,2799.0,32337.0,900.0,69.0,2336.0
2021-01-25,1077,2648.0,32938.0,1001.0,76.0,2266.0
2021-01-24,1042,2824.0,32907.0,968.0,74.0,2384.0
2021-01-23,1070,2780.0,32614.0,994.0,76.0,2329.0
2021-01-22,1127,3016.0,33412.0,1047.0,80.0,2397.0
2021-01-21,1139,3237.0,33235.0,1058.0,81.0,2291.0
2021-01-20,1179,3679.0,33886.0,1095.0,84.0,2423.0
2021-01-19,1255,3768.0,34015.0,1166.0,89.0,2329.0
2021-01-18,1173,3711.0,34336.0,1090.0,83.0,2428.0
2021-01-17,1174,3424.0,33352.0,1091.0,83.0,2360.0
2021-01-16,1175,3569.0,32923.0,1092.0,83.0,2439.0
2021-01-15,1105,3295.0,33362.0,1027.0,78.0,2431.0
2021-01-14,1095,3678.0,32925.0,1017.0,78.0,2462.0
2021-01-13,1105,3840.0,32689.0,1027.0,78.0,2368.0
2021-01-12,1094,4134.0,32202.0,1017.0,77.0,2354.0
2021-01-11,1008,3894.0,32070.0,937.0,71.0,2337.0
2021-01-10,984,3571.0,30758.0,914.0,70.0,2337.0
2021-01-09,930,3718.0,29462.0,864.0,66.0,2267.0
2021-01-08,892,3549.0,29346.0,829.0,63.0,2252.0
2021-01-07,891,3849.0,28246.0,828.0,63.0,2209.0
2021-01-06,829,3967.0,27727.0,770.0,59.0,2223.0
2021-01-05,823,3697.0,26467.0,765.0,58.0,2086.0
2021-01-04,759,3587.0,26626.0,705.0,54.0,2117.0
2021-01-03,656,3351.0,24957.0,610.0,46.0,2078.0
2021-01-02,672,3145.0,23557.0,624.0,48.0,2016.0
2021-01-01,645,3010.0,22534.0,599.0,46.0,1842.0
2020-12-31,653,2536.0,22728.0,607.0,46.0,1871.0
2020-12-30,629,2861.0,22713.0,584.0,45.0,1811.0
2020-12-29,580,2886.0,21787.0,539.0,41.0,1775.0
2020-12-28,594,2795.0,20426.0,552.0,42.0,1467.0
2020-12-27,585,2572.0,19277.0,544.0,41.0,1439.0
2020-12-26,572,2298.0,18350.0,531.0,41.0,1399.0
2020-12-25,541,1952.0,17701.0,503.0,38.0,1315.0
2020-12-24,490,1795.0,18227.0,455.0,35.0,1279.0
2020-12-23,483,1980.0,17834.0,449.0,34.0,1118.0
2020-12-22,491,2203.0,18063.0,456.0,35.0,1197.0
2020-12-21,498,2115.0,17709.0,463.0,35.0,1257.0
2020-12-20,430,1976.0,16633.0,400.0,30.0,1203.0
2020-12-19,415,1812.0,16183.0,386.0,29.0,1222.0
2020-12-18,436,1672.0,15866.0,405.0,31.0,1243.0
2020-12-17,441,1873.0,15741.0,410.0,31.0,1168.0
2020-12-16,354,1796.0,15465.0,329.0,25.0,1176.0
2020-12-15,391,1730.0,15031.0,363.0,28.0,1027.0
2020-12-14,415,1746.0,15053.0,386.0,29.0,1039.0
2020-12-13,368,1581.0,14460.0,342.0,26.0,1059.0
2020-12-12,378,1587.0,13927.0,351.0,27.0,1020.0
2020-12-11,400,1450.0,13901.0,372.0,28.0,1035.0
2020-12-10,380,1524.0,13796.0,353.0,27.0,996.0
2020-12-09,376,1550.0,13467.0,349.0,27.0,951.0
2020-12-08,376,1528.0,13629.0,349.0,27.0,1009.0
2020-12-07,360,1466.0,13616.0,334.0,26.0,971.0
2020-12-06,357,1311.0,13189.0,332.0,25.0,958.0
2020-12-05,345,1186.0,12968.0,321.0,24.0,949.0
2020-12-04,414,1248.0,12987.0,385.0,29.0,925.0
2020-12-03,408,1337.0,12896.0,379.0,29.0,897.0
2020-12-02,337,1262.0,13212.0,313.0,24.0,953.0
2020-12-01,347,1271.0,13507.0,322.0,25.0,939.0
2020-11-30,365,1216.0,13756.0,339.0,26.0,940.0
2020-11-29,404,1215.0,13521.0,375.0,29.0,948.0
2020-11-28,387,1065.0,13208.0,360.0,27.0,912.0
2020-11-27,369,1055.0,13754.0,343.0,26.0,965.0
2020-11-26,374,1198.0,13908.0,348.0,26.0,985.0
2020-11-25,429,1415.0,14240.0,399.0,30.0,997.0
2020-11-24,410,1277.0,14506.0,381.0,29.0,985.0
2020-11-23,401,1385.0,14712.0,373.0,28.0,998.0
2020-11-22,410,1333.0,14354.0,381.0,29.0,997.0
2020-11-21,401,1255.0,14118.0,373.0,28.0,1033.0
2020-11-20,394,1316.0,14236.0,366.0,28.0,1006.0
2020-11-19,401,1484.0,14479.0,373.0,28.0,1056.0
2020-11-18,440,1571.0,14490.0,409.0,31.0,1031.0
2020-11-17,368,1491.0,14411.0,342.0,26.0,1018.0
2020-11-16,360,1560.0,14313.0,334.0,26.0,1005.0
2020-11-15,385,1467.0,13886.0,358.0,27.0,1017.0
2020-11-14,365,1388.0,13399.0,339.0,26.0,1005.0
2020-11-13,360,1433.0,13328.0,334.0,26.0,1000.0
2020-11-12,353,1666.0,12967.0,328.0,25.0,946.0
2020-11-11,313,1711.0,12730.0,291.0,22.0,947.0
2020-11-10,320,1592.0,12033.0,297.0,23.0,880.0
2020-11-09,405,1551.0,12259.0,376.0,29.0,919.0
2020-11-08,345,1488.0,11680.0,321.0,24.0,905.0
2020-11-07,336,1319.0,11514.0,312.0,24.0,945.0
2020-11-06,334,1182.0,11181.0,310.0,24.0,875.0
2020-11-05,304,1346.0,10994.0,282.0,22.0,861.0
2020-11-04,278,1382.0,11037.0,258.0,20.0,859.0
2020-11-03,293,1246.0,10971.0,272.0,21.0,903.0
2020-11-02,291,1331.0,10397.0,270.0,21.0,772.0
2020-11-01,288,1280.0,9623.0,268.0,20.0,722.0
2020-10-31,283,1240.0,9782.0,263.0,20.0,765.0
2020-10-30,282,1109.0,9295.0,262.0,20.0,739.0
2020-10-29,250,1345.0,9127.0,232.0,18.0,749.0
2020-10-28,238,1239.0,9070.0,221.0,17.0,719.0
2020-10-27,220,1190.0,8595.0,204.0,16.0,663.0
2020-10-26,226,1279.0,7856.0,210.0,16.0,640.0
2020-10-25,207,1186.0,7612.0,192.0,15.0,713.0
2020-10-24,171,990.0,7176.0,159.0,12.0,607.0
2020-10-23,189,997.0,6842.0,176.0,13.0,626.0
2020-10-22,187,987.0,6345.0,174.0,13.0,536.0
2020-10-21,191,997.0,6271.0,177.0,14.0,505.0
2020-10-20,174,925.0,6072.0,162.0,12.0,513.0
2020-10-19,159,861.0,5644.0,148.0,11.0,506.0
2020-10-18,121,870.0,5202.0,112.0,9.0,444.0
2020-10-17,162,785.0,5029.0,151.0,11.0,454.0
2020-10-16,122,632.0,4854.0,113.0,9.0,433.0
2020-10-15,124,792.0,4569.0,115.0,9.0,444.0
2020-10-14,102,706.0,4313.0,95.0,7.0,388.0
2020-10-13,87,764.0,4105.0,81.0,6.0,375.0
2020-10-12,97,664.0,3827.0,90.0,7.0,377.0
2020-10-11,104,628.0,3604.0,97.0,7.0,376.0
2020-10-10,91,515.0,3369.0,85.0,6.0,338.0
2020-10-09,68,544.0,3238.0,63.0,5.0,339.0
2020-10-08,78,513.0,3179.0,72.0,6.0,337.0
2020-10-07,81,491.0,3066.0,75.0,6.0,330.0
2020-10-06,62,524.0,2903.0,58.0,4.0,305.0
2020-10-05,59,472.0,2705.0,55.0,4.0,294.0
2020-10-04,54,478.0,2435.0,50.0,4.0,273.0
2020-10-03,55,386.0,2290.0,51.0,4.0,272.0
2020-10-02,65,371.0,2180.0,60.0,5.0,251.0
2020-10-01,56,368.0,2069.0,52.0,4.0,226.0
2020-09-30,48,328.0,2036.0,45.0,3.0,218.0
2020-09-29,43,310.0,1954.0,40.0,3.0,202.0
2020-09-28,47,308.0,1955.0,44.0,3.0,208.0
2020-09-27,44,241.0,1793.0,41.0,3.0,191.0
2020-09-26,36,245.0,1689.0,33.0,3.0,179.0
2020-09-25,30,274.0,1686.0,28.0,2.0,185.0
2020-09-24,33,288.0,1546.0,31.0,2.0,173.0
2020-09-23,52,314.0,1439.0,48.0,4.0,160.0
2020-09-22,35,268.0,1378.0,33.0,2.0,158.0
2020-09-21,24,275.0,1299.0,22.0,2.0,145.0
2020-09-20,28,237.0,1174.0,26.0,2.0,152.0
2020-09-19,19,204.0,1081.0,18.0,1.0,149.0
2020-09-18,21,205.0,1020.0,20.0,1.0,132.0
2020-09-17,25,199.0,984.0,23.0,2.0,136.0
2020-09-16,23,183.0,929.0,21.0,2.0,128.0
2020-09-15,15,194.0,891.0,14.0,1.0,124.0
2020-09-14,17,172.0,812.0,16.0,1.0,110.0
2020-09-13,15,153.0,691.0,14.0,1.0,100.0
2020-09-12,18,143.0,663.0,17.0,1.0,101.0
2020-09-11,10,135.0,622.0,9.0,1.0,95.0
2020-09-10,12,143.0,572.0,11.0,1.0,87.0
2020-09-09,10,136.0,557.0,9.0,1.0,88.0
2020-09-08,10,99.0,535.0,9.0,1.0,77.0
2020-09-07,13,84.0,555.0,12.0,1.0,79.0
2020-09-06,9,85.0,483.0,8.0,1.0,77.0
2020-09-05,12,94.0,471.0,11.0,1.0,74.0
2020-09-04,8,67.0,474.0,7.0,1.0,70.0
2020-09-03,6,69.0,468.0,6.0,0.0,67.0
2020-09-02,10,79.0,451.0,9.0,1.0,58.0
2020-09-01,4,58.0,496.0,4.0,0.0,63.0
2020-08-31,8,52.0,495.0,7.0,1.0,56.0
2020-08-30,6,38.0,479.0,6.0,0.0,58.0
2020-08-29,5,52.0,478.0,5.0,0.0,54.0
2020-08-28,9,44.0,469.0,8.0,1.0,49.0
2020-08-27,9,69.0,492.0,8.0,1.0,53.0
2020-08-26,11,52.0,485.0,10.0,1.0,50.0
2020-08-25,12,60.0,500.0,11.0,1.0,45.0
2020-08-24,5,41.0,522.0,5.0,0.0,47.0
2020-08-23,15,44.0,522.0,14.0,1.0,49.0
2020-08-22,7,25.0,594.0,7.0,0.0,55.0
2020-08-21,7,49.0,528.0,7.0,0.0,52.0
2020-08-20,8,45.0,551.0,7.0,1.0,48.0
2020-08-19,3,58.0,571.0,3.0,0.0,54.0
2020-08-18,7,56.0,597.0,7.0,0.0,56.0
2020-08-17,12,46.0,626.0,11.0,1.0,56.0
2020-08-16,4,39.0,634.0,4.0,0.0,58.0
2020-08-15,12,38.0,630.0,11.0,1.0,49.0
2020-08-14,6,55.0,642.0,6.0,0.0,57.0
2020-08-13,7,60.0,652.0,7.0,0.0,58.0
2020-08-12,7,51.0,642.0,7.0,0.0,52.0
2020-08-11,10,63.0,672.0,9.0,1.0,53.0
2020-08-10,11,50.0,714.0,10.0,1.0,56.0
2020-08-09,9,53.0,611.0,8.0,1.0,50.0
2020-08-08,11,78.0,650.0,10.0,1.0,62.0
2020-08-07,8,60.0,711.0,7.0,1.0,69.0
2020-08-06,9,52.0,756.0,8.0,1.0,73.0
2020-08-05,3,60.0,805.0,3.0,0.0,83.0
2020-08-04,10,58.0,807.0,9.0,1.0,78.0
2020-08-03,15,74.0,842.0,14.0,1.0,80.0
2020-08-02,8,57.0,847.0,7.0,1.0,88.0
2020-08-01,9,50.0,879.0,8.0,1.0,83.0
2020-07-31,10,55.0,870.0,9.0,1.0,72.0
2020-07-30,8,75.0,898.0,7.0,1.0,73.0
2020-07-29,8,63.0,927.0,7.0,1.0,70.0
2020-07-28,10,69.0,944.0,9.0,1.0,74.0
2020-07-27,12,82.0,945.0,11.0,1.0,71.0
2020-07-26,15,64.0,965.0,14.0,1.0,73.0
2020-07-25,14,65.0,977.0,13.0,1.0,72.0
2020-07-24,6,93.0,1018.0,6.0,0.0,85.0
2020-07-23,16,109.0,1095.0,15.0,1.0,95.0
2020-07-22,17,82.0,1305.0,16.0,1.0,123.0
2020-07-21,20,79.0,1188.0,19.0,1.0,112.0
2020-07-20,12,86.0,1278.0,11.0,1.0,125.0
2020-07-19,14,72.0,1301.0,13.0,1.0,127.0
2020-07-18,15,48.0,1321.0,14.0,1.0,125.0
2020-07-17,18,83.0,1346.0,17.0,1.0,120.0
2020-07-16,12,114.0,1348.0,11.0,1.0,110.0
2020-07-15,20,116.0,1489.0,19.0,1.0,105.0
2020-07-14,20,122.0,1506.0,19.0,1.0,122.0
2020-07-13,24,137.0,1612.0,22.0,2.0,130.0
2020-07-12,13,72.0,1611.0,12.0,1.0,127.0
2020-07-11,20,97.0,1640.0,19.0,1.0,134.0
2020-07-10,23,104.0,1746.0,21.0,2.0,148.0
2020-07-09,35,136.0,1801.0,33.0,2.0,156.0
2020-07-08,23,141.0,1888.0,21.0,2.0,152.0
2020-07-07,26,148.0,2010.0,24.0,2.0,170.0
2020-07-06,35,150.0,2099.0,33.0,2.0,167.0
2020-07-05,25,131.0,2100.0,23.0,2.0,175.0
2020-07-04,31,120.0,2152.0,29.0,2.0,180.0
2020-07-03,27,146.0,2294.0,25.0,2.0,190.0
2020-07-02,40,149.0,2410.0,37.0,3.0,200.0
2020-07-01,21,201.0,2509.0,20.0,1.0,211.0
2020-06-30,43,189.0,2665.0,40.0,3.0,219.0
2020-06-29,34,172.0,3024.0,32.0,2.0,261.0
2020-06-28,42,155.0,2818.0,39.0,3.0,245.0
2020-06-27,41,209.0,2819.0,38.0,3.0,250.0
2020-06-26,38,248.0,2859.0,35.0,3.0,248.0
2020-06-25,58,256.0,3066.0,54.0,4.0,274.0
2020-06-24,67,262.0,3223.0,62.0,5.0,285.0
2020-06-23,62,275.0,3288.0,58.0,4.0,282.0
2020-06-22,58,318.0,3417.0,54.0,4.0,267.0
2020-06-21,47,215.0,3373.0,44.0,3.0,285.0
2020-06-20,54,184.0,3423.0,50.0,4.0,286.0
2020-06-19,47,253.0,3575.0,44.0,3.0,302.0
2020-06-18,57,312.0,3681.0,53.0,4.0,296.0
2020-06-17,54,334.0,3826.0,50.0,4.0,306.0
2020-06-16,70,354.0,3934.0,65.0,5.0,322.0
2020-06-15,62,365.0,3920.0,58.0,4.0,308.0
2020-06-14,76,306.0,3973.0,71.0,5.0,331.0
2020-06-13,52,265.0,4000.0,48.0,4.0,340.0
2020-06-12,73,298.0,4136.0,68.0,5.0,340.0
2020-06-11,72,330.0,4179.0,67.0,5.0,332.0
2020-06-10,98,402.0,4447.0,91.0,7.0,353.0
2020-06-09,85,397.0,4665.0,79.0,6.0,373.0
2020-06-08,112,348.0,4830.0,104.0,8.0,390.0
2020-06-07,113,323.0,4820.0,105.0,8.0,378.0
2020-06-06,99,306.0,5004.0,92.0,7.0,400.0
2020-06-05,109,380.0,5213.0,101.0,8.0,418.0
2020-06-04,121,458.0,5398.0,112.0,9.0,450.0
2020-06-03,138,491.0,5600.0,128.0,10.0,448.0
2020-06-02,155,553.0,5827.0,144.0,11.0,462.0
2020-06-01,121,522.0,5954.0,112.0,9.0,480.0
2020-05-31,113,446.0,5933.0,105.0,8.0,496.0
2020-05-30,145,466.0,5972.0,135.0,10.0,492.0
2020-05-29,163,499.0,6250.0,151.0,12.0,512.0
2020-05-28,182,570.0,6528.0,169.0,13.0,533.0
2020-05-27,172,589.0,6836.0,160.0,12.0,558.0
2020-05-26,189,578.0,7305.0,176.0,13.0,591.0
2020-05-25,175,498.0,7448.0,163.0,12.0,583.0
2020-05-24,170,497.0,7415.0,158.0,12.0,581.0
2020-05-23,200,504.0,7428.0,186.0,14.0,575.0
2020-05-22,195,638.0,7761.0,181.0,14.0,599.0
2020-05-21,202,715.0,7903.0,188.0,14.0,597.0
2020-05-20,236,732.0,8115.0,219.0,17.0,596.0
2020-05-19,231,752.0,8518.0,215.0,16.0,606.0
2020-05-18,253,733.0,8668.0,235.0,18.0,630.0
2020-05-17,222,673.0,8611.0,206.0,16.0,645.0
2020-05-16,268,671.0,8643.0,249.0,19.0,662.0
2020-05-15,269,738.0,9079.0,250.0,19.0,681.0
2020-05-14,277,763.0,9231.0,257.0,20.0,680.0
2020-05-13,256,804.0,9602.0,238.0,18.0,710.0
2020-05-12,275,844.0,9791.0,256.0,19.0,687.0
2020-05-11,260,866.0,10109.0,242.0,18.0,729.0
2020-05-10,300,756.0,9893.0,279.0,21.0,708.0
2020-05-09,331,798.0,10176.0,308.0,23.0,753.0
2020-05-08,331,743.0,10249.0,308.0,23.0,694.0
2020-05-07,399,998.0,10726.0,371.0,28.0,757.0
2020-05-06,391,1040.0,11227.0,363.0,28.0,792.0
2020-05-05,392,959.0,11754.0,364.0,28.0,841.0
2020-05-04,412,1063.0,12020.0,383.0,29.0,842.0
2020-05-03,388,1044.0,12119.0,361.0,27.0,916.0
2020-05-02,424,980.0,12314.0,394.0,30.0,917.0
2020-05-01,479,1081.0,12623.0,445.0,34.0,980.0
2020-04-30,484,1227.0,12922.0,450.0,34.0,976.0
2020-04-29,495,1295.0,13224.0,460.0,35.0,970.0
2020-04-28,499,1296.0,13565.0,464.0,35.0,977.0
2020-04-27,505,1344.0,14255.0,469.0,36.0,1066.0
2020-04-26,560,1208.0,14174.0,520.0,40.0,1041.0
2020-04-25,554,1080.0,14202.0,515.0,39.0,1014.0
2020-04-24,602,1277.0,14642.0,559.0,43.0,1044.0
2020-04-23,595,1289.0,15402.0,553.0,42.0,1104.0
2020-04-22,643,1310.0,16018.0,597.0,46.0,1132.0
2020-04-21,651,1495.0,16517.0,605.0,46.0,1162.0
2020-04-20,685,1522.0,16654.0,636.0,49.0,1085.0
2020-04-19,688,1475.0,16928.0,639.0,49.0,1157.0
2020-04-18,706,1411.0,16850.0,656.0,50.0,1169.0
2020-04-17,743,1674.0,16728.0,690.0,53.0,1127.0
2020-04-16,753,1777.0,17783.0,700.0,53.0,1217.0
2020-04-15,782,1608.0,17934.0,727.0,55.0,1175.0
2020-04-14,770,1859.0,18552.0,715.0,55.0,1228.0
2020-04-13,805,1912.0,18621.0,748.0,57.0,1258.0
2020-04-12,856,1791.0,18974.0,795.0,61.0,1292.0
2020-04-11,864,1955.0,18604.0,803.0,61.0,1307.0
2020-04-10,850,2196.0,18669.0,790.0,60.0,1394.0
2020-04-09,875,2340.0,18423.0,813.0,62.0,1273.0
2020-04-08,977,2619.0,18152.0,908.0,69.0,1331.0
2020-04-07,909,2744.0,17814.0,845.0,64.0,1302.0
2020-04-06,806,2679.0,17154.0,749.0,57.0,1308.0
2020-04-05,829,2592.0,16657.0,770.0,59.0,1304.0
2020-04-04,838,2593.0,15469.0,779.0,59.0,1282.0
2020-04-03,743,2564.0,13635.0,690.0,53.0,1078.0
2020-04-02,731,2932.0,12135.0,679.0,52.0,1002.0
2020-04-01,698,3099.0,12059.0,649.0,49.0,1136.0
2020-03-31,604,2447.0,11154.0,561.0,43.0,1053.0
2020-03-30,540,2817.0,9852.0,502.0,38.0,1016.0
2020-03-29,465,2186.0,8424.0,432.0,33.0,873.0
2020-03-28,384,1873.0,7269.0,357.0,27.0,835.0
2020-03-27,374,1931.0,6462.0,348.0,26.0,941.0
2020-03-26,338,1639.0,5226.0,314.0,24.0,846.0
2020-03-25,278,1755.0,4402.0,258.0,20.0,603.0
2020-03-24,219,1544.0,3598.0,203.0,16.0,539.0
2020-03-23,173,1128.0,3183.0,161.0,12.0,473.0
2020-03-22,153,859.0,2670.0,142.0,11.0,456.0
2020-03-21,116,777.0,2152.0,108.0,8.0,426.0
2020-03-20,102,691.0,1580.0,95.0,7.0,319.0
2020-03-19,66,586.0,,61.0,5.0,
